=== LIVE STREAM LOG STARTED AT Thu Jan 22 08:43:10 2026 ===
TIME       | USER            | MODEL      | STATUS | LATENCY  | PRIORITY
08:44:00   | 68622029        | mistral    | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:00   | 68621996        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:00   | 68621991        | mistral    | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:00   | 68621991        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:00   | 68621991        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:00   | 68622029        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:00   | 68622029        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:00   | 68622028        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:00   | 68621991        | mistral    | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:00   | 68622010        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:00   | 68621991        | mistral    | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:00   | 68621999        | mistral    | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:00   | 68621992        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:00   | 68621964        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:00   | 68621998        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:00   | 68621964        | mistral    | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:00   | 68622020        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:00   | 68621964        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:00   | 68622020        | mistral    | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:00   | 68621964        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:00   | 68622020        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:00   | 68622020        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:00   | 68621998        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68622020        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68622008        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68621998        | mistral    | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68622030        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68621976        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68622008        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68621998        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68622010        | mistral    | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68621976        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68621996        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68622030        | mistral    | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68622030        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68621960        | mistral    | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68621960        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68621992        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68621960        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68621967        | mistral    | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68622010        | mistral    | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68621992        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68622010        | mistral    | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68621992        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68622010        | mistral    | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:01   | 68621981        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:02   | 68622010        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:02   | 68622010        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:02   | 68622026        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:02   | 68622010        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:02   | 68622010        | mistral    | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:02   | 68621984        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:02   | 68622026        | mistral    | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:02   | 68621981        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:02   | 68622026        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:02   | 68621992        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:02   | 68621984        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:02   | 68621981        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:02   | 68622026        | mistral    | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:02   | 68621981        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:02   | 68622026        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:02   | 68621981        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:02   | 68622026        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:02   | 68622010        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:02   | 68621959        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:02   | 68622010        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:02   | 68621999        | mistral    | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:03   | 68621959        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:03   | 68621966        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:03   | 68622010        | mistral    | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:03   | 68622015        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:03   | 68622026        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:03   | 68622014        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:03   | 68622007        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:03   | 68622014        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:03   | 68621996        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:03   | 68622007        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:03   | 68621981        | deepseek   | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:03   | 68622007        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:03   | 68622026        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:03   | 68622007        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:03   | 68622026        | kimi       | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:03   | 68622026        | mistral    | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
08:44:03   | 68621955        | mistral    | 500    | 0      ms | HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/chat (Caused by NewConnectionError("HTTPConnection(host='localhost', port=8000): Failed to establish a new connection: [Errno 111] Connection refused"))
